id,URL,file_name
92,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14129.htm,l14129
66,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13132.htm,l13132
94,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12017.htm,l12017
88,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12192.htm,l12192
63,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12188.htm,l12188
61,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14124.htm,l14124
90,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14109.htm,l14109
65,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12708.htm,l12708
87,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12299.htm,l12299
86,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.748.htm,l10.748
85,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13818.htm,l13818
82,https://www.planalto.gov.br/ccivil_03/leis/2002/l10446.htm,l10446
84,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12465.htm,l12465
64,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13080.htm,l13080
89,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13019.htm,l13019
62,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14484.htm,l14484
105,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13173.htm,l13173
110,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11439.htm,l11439
81,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11514.htm,l11514
109,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14478.htm,l14478
108,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14341.htm,l14341
107,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12593.htm,l12593
83,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12309.htm,l12309
106,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14193.htm,l14193
101,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13819.htm,l13819
104,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13241.htm,l13241
102,https://www.planalto.gov.br/ccivil_03/leis/l9973.htm,l9973
120,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14035.htm,l14035
118,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13448.htm,l13448
117,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13682.htm,l13682
103,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.671.htm,l10.671
119,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14621.htm,l14621
116,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14063.htm,l14063
114,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14479.htm,l14479
111,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14021.htm,l14021
112,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13853.htm,l13853
196,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13155.htm,l13155
197,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11481.htm,l11481
113,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.934.htm,l10.934
115,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13303.htm,l13303
194,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12663.htm,l12663
192,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13005.htm,l13005
193,https://www.planalto.gov.br/ccivil_03/leis/l8629.htm,l8629
176,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l13988.htm,l13988
178,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14133.htm,l14133
177,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11727.htm,l11727
179,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.933.htm,l10.933
174,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11897.htm,l11897
175,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14011.htm,l14011
173,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13360.htm,l13360
195,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp155.htm,lcp155
172,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10266.htm,l10266
126,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13015.htm,l13015
127,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11827.htm,l11827
128,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12977.htm,l12977
129,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12970.htm,l12970
191,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.876.htm,l10.876
171,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12101.htm,l12101
