id,URL,file_name
72,https://www.planalto.gov.br/ccivil_03/leis/1970-1979/l5774.htm,l5774
73,https://www.planalto.gov.br/ccivil_03/leis/l5809.htm,l5809
74,https://www.planalto.gov.br/ccivil_03/leis/l5869.htm,l5869
71,https://www.planalto.gov.br/ccivil_03/leis/l5741.htm,l5741
100,https://www.planalto.gov.br/ccivil_03/leis/l7853.htm,l7853
99,https://www.planalto.gov.br/ccivil_03/leis/l7652.htm,l7652
98,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7529.htm,l7529
95,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp51.htm,lcp51
94,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7353.htm,l7353
97,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7499.htm,l7499
92,https://www.planalto.gov.br/ccivil_03/leis/l7210.htm,l7210
93,https://www.planalto.gov.br/ccivil_03/leis/l7289.htm,l7289
91,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7189.htm,l7189
108,https://www.planalto.gov.br/ccivil_03/leis/l8538.htm,l8538
96,https://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7486.htm,l7486
107,https://www.planalto.gov.br/ccivil_03/leis/l8490.htm,l8490
106,https://www.planalto.gov.br/ccivil_03/leis/l8408.htm,l8408
105,https://www.planalto.gov.br/ccivil_03/leis/l8213cons.htm,l8213cons
104,https://www.planalto.gov.br/ccivil_03/leis/l8112cons.htm,l8112cons
102,https://www.planalto.gov.br/ccivil_03/leis/l8059.htm,l8059
101,https://www.planalto.gov.br/ccivil_03/leis/l8028.htm,l8028
120,https://www.planalto.gov.br/ccivil_03/leis/l9276.htm,l9276
119,https://www.planalto.gov.br/ccivil_03/leis/l9263.htm,l9263
103,https://www.planalto.gov.br/ccivil_03/leis/l8069.htm,l8069
118,https://www.planalto.gov.br/ccivil_03/leis/l9100.htm,l9100
115,https://www.planalto.gov.br/ccivil_03/leis/l9032.htm,l9032
116,https://www.planalto.gov.br/ccivil_03/leis/l9046.htm,l9046
117,https://www.planalto.gov.br/ccivil_03/leis/l9096.htm,l9096
114,https://www.planalto.gov.br/ccivil_03/leis/l8971.htm,l8971
113,https://www.planalto.gov.br/ccivil_03/leis/l8921.htm,l8921
125,https://www.planalto.gov.br/ccivil_03/leis/l9460.htm,l9460
111,https://www.planalto.gov.br/ccivil_03/leis/l8742.htm,l8742
112,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp80.htm,lcp80
124,https://www.planalto.gov.br/ccivil_03/leis/l9434.htm,l9434
121,https://www.planalto.gov.br/ccivil_03/leis/l9278.htm,l9278
122,https://www.planalto.gov.br/ccivil_03/leis/l9318.htm,l9318
123,https://www.planalto.gov.br/ccivil_03/leis/l9394.htm,l9394
150,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.886.htm,l10.886
149,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.877.htm,l10.877
148,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.836.htm,l10.836
147,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.778.htm,l10.778
146,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.745.htm,l10.745
145,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.741.htm,l10.741
144,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.714.htm,l10.714
143,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.710.htm,l10.710
161,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11530.htm,l11530
141,https://www.planalto.gov.br/ccivil_03/leis/2002/l10593.htm,l10593
180,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp142.htm,lcp142
179,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12693.htm,l12693
178,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12618.htm,l12618
142,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.683.htm,l10.683
